strategy,group,ts,equity,return_pct
benchmark_btc_buy_hold,benchmark,2024-01-04T22:00:00+00:00,10302.911479266739,0.030291147926673867
benchmark_btc_buy_hold,benchmark,2024-01-04T23:00:00+00:00,10311.734143711401,0.031173414371140185
benchmark_btc_buy_hold,benchmark,2024-01-05T00:00:00+00:00,10226.448387412998,0.022644838741299855
benchmark_btc_buy_hold,benchmark,2024-01-05T01:00:00+00:00,10235.27105185766,0.02352710518576595
benchmark_btc_buy_hold,benchmark,2024-01-05T02:00:00+00:00,10244.093716302323,0.02440937163023227
benchmark_btc_buy_hold,benchmark,2024-01-05T03:00:00+00:00,10252.916380746985,0.025291638074698586
benchmark_btc_buy_hold,benchmark,2024-01-05T04:00:00+00:00,10261.739045191647,0.02617390451916468
benchmark_btc_buy_hold,benchmark,2024-01-05T05:00:00+00:00,10270.56170963631,0.027056170963631
benchmark_btc_buy_hold,benchmark,2024-01-05T06:00:00+00:00,10279.384374080972,0.027938437408097094
benchmark_btc_buy_hold,benchmark,2024-01-05T07:00:00+00:00,10288.207038525634,0.028820703852563412
benchmark_btc_buy_hold,benchmark,2024-01-05T08:00:00+00:00,10297.029702970298,0.02970297029702973
benchmark_btc_buy_hold,benchmark,2024-01-05T09:00:00+00:00,10305.85236741496,0.030585236741496047
benchmark_btc_buy_hold,benchmark,2024-01-05T10:00:00+00:00,10314.675031859622,0.03146750318596214
benchmark_btc_buy_hold,benchmark,2024-01-05T11:00:00+00:00,10323.497696304285,0.03234976963042846
benchmark_btc_buy_hold,benchmark,2024-01-05T12:00:00+00:00,10332.320360748947,0.03323203607489478
benchmark_btc_buy_hold,benchmark,2024-01-05T13:00:00+00:00,10341.143025193609,0.03411430251936087
benchmark_btc_buy_hold,benchmark,2024-01-05T14:00:00+00:00,10349.965689638271,0.03499656896382719
benchmark_btc_buy_hold,benchmark,2024-01-05T15:00:00+00:00,10358.788354082933,0.035878835408293286
benchmark_btc_buy_hold,benchmark,2024-01-05T16:00:00+00:00,10367.611018527596,0.0367611018527596
benchmark_btc_buy_hold,benchmark,2024-01-05T17:00:00+00:00,10376.433682972258,0.0376433682972257
benchmark_btc_buy_hold,benchmark,2024-01-05T18:00:00+00:00,10385.25634741692,0.038525634741692016
benchmark_btc_buy_hold,benchmark,2024-01-05T19:00:00+00:00,10394.079011861582,0.039407901186158334
benchmark_btc_buy_hold,benchmark,2024-01-05T20:00:00+00:00,10402.901676306245,0.04029016763062443
benchmark_btc_buy_hold,benchmark,2024-01-05T21:00:00+00:00,10411.724340750907,0.04117243407509075
benchmark_btc_buy_hold,benchmark,2024-01-05T22:00:00+00:00,10420.547005195569,0.04205470051955684
benchmark_btc_buy_hold,benchmark,2024-01-05T23:00:00+00:00,10429.369669640231,0.04293696696402316
benchmark_btc_buy_hold,benchmark,2024-01-06T00:00:00+00:00,10344.083913341829,0.03440839133418283
benchmark_btc_buy_hold,benchmark,2024-01-06T01:00:00+00:00,10352.90657778649,0.03529065777864915
benchmark_btc_buy_hold,benchmark,2024-01-06T02:00:00+00:00,10361.729242231153,0.036172924223115244
benchmark_btc_buy_hold,benchmark,2024-01-06T03:00:00+00:00,10370.551906675815,0.03705519066758156
benchmark_btc_buy_hold,benchmark,2024-01-06T04:00:00+00:00,10379.37457112048,0.03793745711204788
benchmark_btc_buy_hold,benchmark,2024-01-06T05:00:00+00:00,10388.197235565141,0.038819723556514196
benchmark_btc_buy_hold,benchmark,2024-01-06T06:00:00+00:00,10397.019900009804,0.03970199000098029
benchmark_btc_buy_hold,benchmark,2024-01-06T07:00:00+00:00,10405.842564454466,0.04058425644544661
benchmark_btc_buy_hold,benchmark,2024-01-06T08:00:00+00:00,10414.665228899128,0.041466522889912705
benchmark_btc_buy_hold,benchmark,2024-01-06T09:00:00+00:00,10423.48789334379,0.04234878933437902
benchmark_btc_buy_hold,benchmark,2024-01-06T10:00:00+00:00,10432.310557788453,0.04323105577884534
benchmark_btc_buy_hold,benchmark,2024-01-06T11:00:00+00:00,10441.133222233115,0.044113322223311435
benchmark_btc_buy_hold,benchmark,2024-01-06T12:00:00+00:00,10449.955886677777,0.04499558866777775
benchmark_btc_buy_hold,benchmark,2024-01-06T13:00:00+00:00,10458.77855112244,0.04587785511224385
benchmark_btc_buy_hold,benchmark,2024-01-06T14:00:00+00:00,10467.601215567101,0.046760121556710166
benchmark_btc_buy_hold,benchmark,2024-01-06T15:00:00+00:00,10476.423880011764,0.04764238800117626
benchmark_btc_buy_hold,benchmark,2024-01-06T16:00:00+00:00,10485.246544456426,0.04852465444564258
benchmark_btc_buy_hold,benchmark,2024-01-06T17:00:00+00:00,10494.069208901088,0.049406920890108896
benchmark_btc_buy_hold,benchmark,2024-01-06T18:00:00+00:00,10502.89187334575,0.05028918733457499
benchmark_btc_buy_hold,benchmark,2024-01-06T19:00:00+00:00,10511.714537790413,0.05117145377904131
benchmark_btc_buy_hold,benchmark,2024-01-06T20:00:00+00:00,10520.537202235075,0.052053720223507405
benchmark_btc_buy_hold,benchmark,2024-01-06T21:00:00+00:00,10529.359866679737,0.05293598666797372
benchmark_btc_buy_hold,benchmark,2024-01-06T22:00:00+00:00,10538.1825311244,0.05381825311243982
benchmark_btc_buy_hold,benchmark,2024-01-06T23:00:00+00:00,10547.005195569061,0.054700519556906135
benchmark_btc_buy_hold,benchmark,2024-01-07T00:00:00+00:00,10461.71943927066,0.04617194392706603
benchmark_btc_buy_hold,benchmark,2024-01-07T01:00:00+00:00,10470.542103715323,0.047054210371532346
benchmark_btc_buy_hold,benchmark,2024-01-07T02:00:00+00:00,10479.364768159985,0.04793647681599844
benchmark_btc_buy_hold,benchmark,2024-01-07T03:00:00+00:00,10488.187432604647,0.04881874326046476
benchmark_btc_buy_hold,benchmark,2024-01-07T04:00:00+00:00,10497.01009704931,0.049701009704930854
benchmark_btc_buy_hold,benchmark,2024-01-07T05:00:00+00:00,10505.832761493972,0.05058327614939717
benchmark_btc_buy_hold,benchmark,2024-01-07T06:00:00+00:00,10514.655425938634,0.05146554259386349
benchmark_btc_buy_hold,benchmark,2024-01-07T07:00:00+00:00,10523.478090383296,0.052347809038329585
benchmark_btc_buy_hold,benchmark,2024-01-07T08:00:00+00:00,10532.300754827958,0.0532300754827959
benchmark_btc_buy_hold,benchmark,2024-01-07T09:00:00+00:00,10541.12341927262,0.054112341927262
benchmark_btc_buy_hold,benchmark,2024-01-07T10:00:00+00:00,10549.946083717283,0.054994608371728315
benchmark_btc_buy_hold,benchmark,2024-01-07T11:00:00+00:00,10558.768748161945,0.05587687481619441
benchmark_btc_buy_hold,benchmark,2024-01-07T12:00:00+00:00,10567.591412606607,0.05675914126066073
benchmark_btc_buy_hold,benchmark,2024-01-07T13:00:00+00:00,10576.41407705127,0.057641407705127046
benchmark_btc_buy_hold,benchmark,2024-01-07T14:00:00+00:00,10585.236741495932,0.05852367414959314
benchmark_btc_buy_hold,benchmark,2024-01-07T15:00:00+00:00,10594.059405940594,0.05940594059405946
benchmark_btc_buy_hold,benchmark,2026-01-21T11:00:00+00:00,21759.63140868542,1.175963140868542
benchmark_btc_buy_hold,benchmark,2026-01-21T12:00:00+00:00,21746.421919419663,1.1746421919419663
benchmark_btc_buy_hold,benchmark,2026-01-21T13:00:00+00:00,21731.66846387609,1.173166846387609
benchmark_btc_buy_hold,benchmark,2026-01-21T14:00:00+00:00,22007.597294382904,1.2007597294382903
benchmark_btc_buy_hold,benchmark,2026-01-21T15:00:00+00:00,22125.15929810803,1.2125159298108028
benchmark_btc_buy_hold,benchmark,2026-01-21T16:00:00+00:00,21467.35614155475,1.146735614155475
benchmark_btc_buy_hold,benchmark,2026-01-21T17:00:00+00:00,21550.1666503284,1.1550166650328402
benchmark_btc_buy_hold,benchmark,2026-01-21T18:00:00+00:00,21684.663268307027,1.168466326830703
benchmark_btc_buy_hold,benchmark,2026-01-21T19:00:00+00:00,22144.39760807764,1.214439760807764
benchmark_btc_buy_hold,benchmark,2026-01-21T20:00:00+00:00,22100.798941280267,1.2100798941280266
benchmark_btc_buy_hold,benchmark,2026-01-21T21:00:00+00:00,22116.042544848544,1.2116042544848544
benchmark_btc_buy_hold,benchmark,2026-01-21T22:00:00+00:00,21999.583374179,1.1999583374179
benchmark_btc_buy_hold,benchmark,2026-01-21T23:00:00+00:00,21923.365356337614,1.1923365356337614
benchmark_btc_buy_hold,benchmark,2026-01-22T00:00:00+00:00,22033.550632290953,1.2033550632290955
benchmark_btc_buy_hold,benchmark,2026-01-22T01:00:00+00:00,22083.839819625526,1.2083839819625526
benchmark_btc_buy_hold,benchmark,2026-01-22T02:00:00+00:00,22042.275267130673,1.2042275267130673
benchmark_btc_buy_hold,benchmark,2026-01-22T03:00:00+00:00,22029.580433290856,1.2029580433290854
benchmark_btc_buy_hold,benchmark,2026-01-22T04:00:00+00:00,22055.362219390256,1.2055362219390258
benchmark_btc_buy_hold,benchmark,2026-01-22T05:00:00+00:00,22061.905695520047,1.2061905695520045
benchmark_btc_buy_hold,benchmark,2026-01-22T06:00:00+00:00,22097.122831094992,1.209712283109499
benchmark_btc_buy_hold,benchmark,2026-01-22T07:00:00+00:00,22008.308009018725,1.2008308009018727
benchmark_btc_buy_hold,benchmark,2026-01-22T08:00:00+00:00,22034.604450544066,1.2034604450544064
benchmark_btc_buy_hold,benchmark,2026-01-22T09:00:00+00:00,22021.002842858543,1.2021002842858541
benchmark_btc_buy_hold,benchmark,2026-01-22T10:00:00+00:00,22075.89942162533,1.207589942162533
benchmark_btc_buy_hold,benchmark,2026-01-22T11:00:00+00:00,22042.618370747965,1.2042618370747964
benchmark_btc_buy_hold,benchmark,2026-01-22T12:00:00+00:00,22061.342025291637,1.2061342025291637
benchmark_btc_buy_hold,benchmark,2026-01-22T13:00:00+00:00,21961.327320850898,1.1961327320850899
benchmark_btc_buy_hold,benchmark,2026-01-22T14:00:00+00:00,21836.805215174983,1.1836805215174984
benchmark_btc_buy_hold,benchmark,2026-01-22T15:00:00+00:00,21813.033035976867,1.1813033035976868
benchmark_btc_buy_hold,benchmark,2026-01-22T16:00:00+00:00,21825.09067738457,1.182509067738457
benchmark_btc_buy_hold,benchmark,2026-01-22T17:00:00+00:00,21947.064013332027,1.1947064013332027
benchmark_btc_buy_hold,benchmark,2026-01-22T18:00:00+00:00,21893.4663268307,1.18934663268307
benchmark_btc_buy_hold,benchmark,2026-01-22T19:00:00+00:00,22003.014410351927,1.2003014410351929
benchmark_btc_buy_hold,benchmark,2026-01-22T20:00:00+00:00,21908.121752769337,1.1908121752769336
benchmark_btc_buy_hold,benchmark,2026-01-22T21:00:00+00:00,21876.26213116361,1.1876262131163609
benchmark_btc_buy_hold,benchmark,2026-01-22T22:00:00+00:00,21896.62778159004,1.1896627781590041
benchmark_btc_buy_hold,benchmark,2026-01-22T23:00:00+00:00,21948.853053622195,1.1948853053622197
benchmark_btc_buy_hold,benchmark,2026-01-23T00:00:00+00:00,21940.520537202236,1.1940520537202235
benchmark_btc_buy_hold,benchmark,2026-01-23T01:00:00+00:00,22041.956670914617,1.2041956670914615
benchmark_btc_buy_hold,benchmark,2026-01-23T02:00:00+00:00,21976.521909616706,1.1976521909616706
benchmark_btc_buy_hold,benchmark,2026-01-23T03:00:00+00:00,22038.79521615528,1.2038795216155278
benchmark_btc_buy_hold,benchmark,2026-01-23T04:00:00+00:00,22050.044113322223,1.2050044113322222
benchmark_btc_buy_hold,benchmark,2026-01-23T05:00:00+00:00,21963.631016567004,1.1963631016567002
benchmark_btc_buy_hold,benchmark,2026-01-23T06:00:00+00:00,21936.795412214487,1.193679541221449
benchmark_btc_buy_hold,benchmark,2026-01-23T07:00:00+00:00,21948.558964807373,1.1948558964807372
benchmark_btc_buy_hold,benchmark,2026-01-23T08:00:00+00:00,21865.282815410254,1.1865282815410252
benchmark_btc_buy_hold,benchmark,2026-01-23T09:00:00+00:00,21857.048328595236,1.1857048328595234
benchmark_btc_buy_hold,benchmark,2026-01-23T10:00:00+00:00,21880.845015194587,1.1880845015194588
benchmark_btc_buy_hold,benchmark,2026-01-23T11:00:00+00:00,21863.003627095382,1.186300362709538
benchmark_btc_buy_hold,benchmark,2026-01-23T12:00:00+00:00,21876.311145966083,1.1876311145966083
benchmark_btc_buy_hold,benchmark,2026-01-23T13:00:00+00:00,21897.90216645427,1.1897902166454273
benchmark_btc_buy_hold,benchmark,2026-01-23T14:00:00+00:00,21877.119890206843,1.1877119890206842
benchmark_btc_buy_hold,benchmark,2026-01-23T15:00:00+00:00,21996.593471228312,1.1996593471228314
benchmark_btc_buy_hold,benchmark,2026-01-23T16:00:00+00:00,22087.344378002155,1.2087344378002154
benchmark_btc_buy_hold,benchmark,2026-01-23T17:00:00+00:00,22206.64640721498,1.2206646407214978
benchmark_btc_buy_hold,benchmark,2026-01-23T18:00:00+00:00,22277.644348593276,1.2277644348593277
benchmark_btc_buy_hold,benchmark,2026-01-23T19:00:00+00:00,22169.762768356042,1.216976276835604
benchmark_btc_buy_hold,benchmark,2026-01-23T20:00:00+00:00,22038.52563474169,1.203852563474169
benchmark_btc_buy_hold,benchmark,2026-01-23T21:00:00+00:00,21991.52043917263,1.199152043917263
benchmark_btc_buy_hold,benchmark,2026-01-23T22:00:00+00:00,21967.91981178316,1.1967919811783156
benchmark_btc_buy_hold,benchmark,2026-01-23T23:00:00+00:00,21960.616606215077,1.1960616606215075
benchmark_btc_buy_hold,benchmark,2026-01-24T00:00:00+00:00,21925.25242623272,1.192525242623272
benchmark_btc_buy_hold,benchmark,2026-01-24T01:00:00+00:00,21946.79443191844,1.194679443191844
benchmark_btc_buy_hold,benchmark,2026-01-24T02:00:00+00:00,21984.609352024312,1.1984609352024314
benchmark_btc_buy_hold,benchmark,2026-01-24T03:00:00+00:00,22033.10949906872,1.203310949906872
benchmark_btc_buy_hold,benchmark,2026-01-24T04:00:00+00:00,22017.449269679444,1.2017449269679443
benchmark_btc_buy_hold,benchmark,2026-01-24T05:00:00+00:00,22003.185962160573,1.2003185962160572
benchmark_btc_buy_hold,benchmark,2026-01-24T06:00:00+00:00,21972.110577394375,1.1972110577394375
benchmark_btc_buy_hold,benchmark,2026-01-24T07:00:00+00:00,22053.76923830997,1.2053769238309973
benchmark_btc_buy_hold,benchmark,2026-01-24T08:00:00+00:00,21974.56131751789,1.1974561317517893
benchmark_btc_buy_hold,benchmark,2026-01-24T09:00:00+00:00,21961.8174688756,1.19618174688756
benchmark_btc_buy_hold,benchmark,2026-01-24T10:00:00+00:00,21965.27301244976,1.1965273012449762
benchmark_btc_buy_hold,benchmark,2026-01-24T11:00:00+00:00,21957.25909224586,1.1957259092245858
benchmark_btc_buy_hold,benchmark,2026-01-24T12:00:00+00:00,21943.70649936281,1.194370649936281
benchmark_btc_buy_hold,benchmark,2026-01-24T13:00:00+00:00,21945.593569257915,1.1945593569257915
benchmark_btc_buy_hold,benchmark,2026-01-24T14:00:00+00:00,21923.68395255367,1.1923683952553672
benchmark_btc_buy_hold,benchmark,2026-01-24T15:00:00+00:00,21885.599451034213,1.1885599451034214
benchmark_btc_buy_hold,benchmark,2026-01-24T16:00:00+00:00,21880.47740417606,1.188047740417606
benchmark_btc_buy_hold,benchmark,2026-01-24T17:00:00+00:00,21910.204881874328,1.1910204881874327
benchmark_btc_buy_hold,benchmark,2026-01-24T18:00:00+00:00,22037.079698068817,1.2037079698068816
benchmark_btc_buy_hold,benchmark,2026-01-24T19:00:00+00:00,21997.745319086363,1.1997745319086364
benchmark_btc_buy_hold,benchmark,2026-01-24T20:00:00+00:00,21906.57778649152,1.1906577786491521
benchmark_btc_buy_hold,benchmark,2026-01-24T21:00:00+00:00,21907.65611214587,1.1907656112145868
benchmark_btc_buy_hold,benchmark,2026-01-24T22:00:00+00:00,21919.32163513381,1.191932163513381
benchmark_btc_buy_hold,benchmark,2026-01-24T23:00:00+00:00,21875.575923929027,1.1875575923929027
benchmark_btc_buy_hold,benchmark,2026-01-25T00:00:00+00:00,21889.22654641702,1.188922654641702
benchmark_btc_buy_hold,benchmark,2026-01-25T01:00:00+00:00,21855.7004215273,1.18557004215273
benchmark_btc_buy_hold,benchmark,2026-01-25T02:00:00+00:00,21846.387609057936,1.1846387609057936
benchmark_btc_buy_hold,benchmark,2026-01-25T03:00:00+00:00,21801.784138809922,1.1801784138809923
benchmark_btc_buy_hold,benchmark,2026-01-25T04:00:00+00:00,21812.101754729927,1.1812101754729927
benchmark_btc_buy_hold,benchmark,2026-01-25T05:00:00+00:00,21809.60199980394,1.1809601999803943
benchmark_btc_buy_hold,benchmark,2026-01-25T06:00:00+00:00,21773.233016370945,1.1773233016370943
benchmark_btc_buy_hold,benchmark,2026-01-25T07:00:00+00:00,21738.72659543182,1.173872659543182
benchmark_btc_buy_hold,benchmark,2026-01-25T08:00:00+00:00,21640.79502009607,1.1640795020096069
benchmark_btc_buy_hold,benchmark,2026-01-25T09:00:00+00:00,21665.547495343595,1.1665547495343596
benchmark_btc_buy_hold,benchmark,2026-01-25T10:00:00+00:00,21755.97980590138,1.1755979805901382
benchmark_btc_buy_hold,benchmark,2026-01-25T11:00:00+00:00,21707.430644054504,1.1707430644054506
benchmark_btc_buy_hold,benchmark,2026-01-25T12:00:00+00:00,21761.64101558671,1.1761641015586708
benchmark_btc_buy_hold,benchmark,2026-01-25T13:00:00+00:00,21793.476129791197,1.1793476129791198
benchmark_btc_buy_hold,benchmark,2026-01-25T14:00:00+00:00,21739.094206450347,1.173909420645035
benchmark_btc_buy_hold,benchmark,2026-01-25T15:00:00+00:00,21680.398980492108,1.1680398980492108
benchmark_btc_buy_hold,benchmark,2026-01-25T16:00:00+00:00,21588.275659249095,1.1588275659249097
benchmark_btc_buy_hold,benchmark,2026-01-25T17:00:00+00:00,21554.2103715322,1.15542103715322
benchmark_btc_buy_hold,benchmark,2026-01-25T18:00:00+00:00,21424.370159788257,1.1424370159788255
benchmark_btc_buy_hold,benchmark,2026-01-25T19:00:00+00:00,21199.710812665424,1.1199710812665424
benchmark_btc_buy_hold,benchmark,2026-01-25T20:00:00+00:00,21239.73139888246,1.1239731398882462
benchmark_btc_buy_hold,benchmark,2026-01-25T21:00:00+00:00,21216.2778159004,1.12162778159004
benchmark_btc_buy_hold,benchmark,2026-01-25T22:00:00+00:00,21208.97461033232,1.1208974610332318
benchmark_btc_buy_hold,benchmark,2026-01-25T23:00:00+00:00,21242.18213900598,1.124218213900598
benchmark_btc_buy_hold,benchmark,2026-01-26T00:00:00+00:00,21283.820213704537,1.1283820213704536
benchmark_btc_buy_hold,benchmark,2026-01-26T01:00:00+00:00,21493.015390647975,1.1493015390647976
benchmark_btc_buy_hold,benchmark,2026-01-26T02:00:00+00:00,21509.459856876776,1.1509459856876778
benchmark_btc_buy_hold,benchmark,2026-01-26T03:00:00+00:00,21388.5158317812,1.1388515831781199
benchmark_btc_buy_hold,benchmark,2026-01-26T04:00:00+00:00,21500.098029604942,1.1500098029604944
benchmark_btc_buy_hold,benchmark,2026-01-26T05:00:00+00:00,21520.65973924125,1.1520659739241252
benchmark_btc_buy_hold,benchmark,2026-01-26T06:00:00+00:00,21550.55876874816,1.1550558768748158
benchmark_btc_buy_hold,benchmark,2026-01-26T07:00:00+00:00,21536.785609253995,1.1536785609253997
benchmark_btc_buy_hold,benchmark,2026-01-26T08:00:00+00:00,21559.896088618763,1.1559896088618764
benchmark_btc_buy_hold,benchmark,2026-01-26T09:00:00+00:00,21483.40848936379,1.1483408489363787
benchmark_btc_buy_hold,benchmark,2026-01-26T10:00:00+00:00,21540.437212038036,1.1540437212038035
benchmark_btc_buy_hold,benchmark,2026-01-26T11:00:00+00:00,21531.712577198316,1.1531712577198316
benchmark_btc_buy_hold,benchmark,2026-01-26T12:00:00+00:00,21517.498284481913,1.1517498284481915
benchmark_btc_buy_hold,benchmark,2026-01-26T13:00:00+00:00,21557.32281148907,1.1557322811489068
benchmark_btc_buy_hold,benchmark,2026-01-26T14:00:00+00:00,21614.106460150964,1.1614106460150966
benchmark_btc_buy_hold,benchmark,2026-01-26T15:00:00+00:00,21480.418586413096,1.1480418586413097
benchmark_btc_buy_hold,benchmark,2026-01-26T16:00:00+00:00,21473.066366042545,1.1473066366042546
benchmark_btc_buy_hold,benchmark,2026-01-26T17:00:00+00:00,21492.525242623273,1.1492525242623275
benchmark_btc_buy_hold,benchmark,2026-01-26T18:00:00+00:00,21666.67483580041,1.1666674835800412
benchmark_btc_buy_hold,benchmark,2026-01-26T19:00:00+00:00,21570.82638956965,1.157082638956965
benchmark_btc_buy_hold,benchmark,2026-01-26T20:00:00+00:00,21477.428683462407,1.1477428683462407
benchmark_btc_buy_hold,benchmark,2026-01-26T21:00:00+00:00,21585.726889520636,1.1585726889520638
benchmark_btc_buy_hold,benchmark,2026-01-26T22:00:00+00:00,21602.39192236055,1.1602391922360553
benchmark_btc_buy_hold,benchmark,2026-01-26T23:00:00+00:00,21652.01940986178,1.165201940986178
benchmark_btc_buy_hold,benchmark,2026-01-27T00:00:00+00:00,21651.79884325066,1.1651798843250663
benchmark_btc_buy_hold,benchmark,2026-01-27T01:00:00+00:00,21703.068326634642,1.170306832663464
benchmark_btc_buy_hold,benchmark,2026-01-27T02:00:00+00:00,21770.16959121655,1.177016959121655
benchmark_btc_buy_hold,benchmark,2026-01-27T03:00:00+00:00,21758.209979413783,1.1758209979413783
benchmark_btc_buy_hold,benchmark,2026-01-27T04:00:00+00:00,21709.611802764433,1.1709611802764432
benchmark_btc_buy_hold,benchmark,2026-01-27T05:00:00+00:00,21679.222625232822,1.1679222625232821
benchmark_btc_buy_hold,benchmark,2026-01-27T06:00:00+00:00,21644.936770904813,1.1644936770904812
benchmark_btc_buy_hold,benchmark,2026-01-27T07:00:00+00:00,21645.941574355456,1.1645941574355456
benchmark_btc_buy_hold,benchmark,2026-01-27T08:00:00+00:00,21609.523576119987,1.1609523576119987
benchmark_btc_buy_hold,benchmark,2026-01-27T09:00:00+00:00,21540.951867463973,1.1540951867463973
benchmark_btc_buy_hold,benchmark,2026-01-27T10:00:00+00:00,21501.151847858055,1.1501151847858053
benchmark_btc_buy_hold,benchmark,2026-01-27T11:00:00+00:00,21567.37084599549,1.1567370845995493
benchmark_btc_buy_hold,benchmark,2026-01-27T12:00:00+00:00,21562.91049897069,1.156291049897069
benchmark_btc_buy_hold,benchmark,2026-01-27T13:00:00+00:00,21561.12145868052,1.156112145868052
benchmark_btc_buy_hold,benchmark,2026-01-27T14:00:00+00:00,21501.592981080285,1.1501592981080284
benchmark_btc_buy_hold,benchmark,2026-01-27T15:00:00+00:00,21577.051269483385,1.1577051269483385
benchmark_btc_buy_hold,benchmark,2026-01-27T16:00:00+00:00,21723.115380845014,1.1723115380845015
benchmark_btc_buy_hold,benchmark,2026-01-27T17:00:00+00:00,21458.01882168415,1.1458018821684148
benchmark_btc_buy_hold,benchmark,2026-01-27T18:00:00+00:00,21637.33947652191,1.163733947652191
benchmark_btc_buy_hold,benchmark,2026-01-27T19:00:00+00:00,21667.924713263405,1.1667924713263407
