strategy,group,ts,equity,return_pct
benchmark_btc_buy_hold,benchmark,2026-01-26T04:00:00+00:00,9828.027168817027,-0.01719728311829727
benchmark_btc_buy_hold,benchmark,2026-01-26T05:00:00+00:00,9837.426244145183,-0.01625737558548168
benchmark_btc_buy_hold,benchmark,2026-01-26T06:00:00+00:00,9851.093552727243,-0.014890644727275637
benchmark_btc_buy_hold,benchmark,2026-01-26T07:00:00+00:00,9844.797628609933,-0.015520237139006743
benchmark_btc_buy_hold,benchmark,2026-01-26T08:00:00+00:00,9855.36178598115,-0.014463821401885069
benchmark_btc_buy_hold,benchmark,2026-01-26T09:00:00+00:00,9820.398121977367,-0.017960187802263272
benchmark_btc_buy_hold,benchmark,2026-01-26T10:00:00+00:00,9846.466832690858,-0.015353316730914224
benchmark_btc_buy_hold,benchmark,2026-01-26T11:00:00+00:00,9842.478667235764,-0.015752133276423552
benchmark_btc_buy_hold,benchmark,2026-01-26T12:00:00+00:00,9835.981094303308,-0.01640189056966923
benchmark_btc_buy_hold,benchmark,2026-01-26T13:00:00+00:00,9854.185501226137,-0.014581449877386299
benchmark_btc_buy_hold,benchmark,2026-01-26T14:00:00+00:00,9880.1421848201,-0.011985781517989902
benchmark_btc_buy_hold,benchmark,2026-01-26T15:00:00+00:00,9819.03139111916,-0.018096860888083932
benchmark_btc_buy_hold,benchmark,2026-01-26T16:00:00+00:00,9815.670577533409,-0.018432942246659145
benchmark_btc_buy_hold,benchmark,2026-01-26T17:00:00+00:00,9824.565530823702,-0.017543446917629768
benchmark_btc_buy_hold,benchmark,2026-01-26T18:00:00+00:00,9904.172001958234,-0.009582799804176645
benchmark_btc_buy_hold,benchmark,2026-01-26T19:00:00+00:00,9860.358195511968,-0.01396418044880321
benchmark_btc_buy_hold,benchmark,2026-01-26T20:00:00+00:00,9817.664660260956,-0.01823353397390437
benchmark_btc_buy_hold,benchmark,2026-01-26T21:00:00+00:00,9867.169444379095,-0.013283055562090529
benchmark_btc_buy_hold,benchmark,2026-01-26T22:00:00+00:00,9874.7872885068,-0.01252127114931989
benchmark_btc_buy_hold,benchmark,2026-01-26T23:00:00+00:00,9897.472780210634,-0.010252721978936674
benchmark_btc_buy_hold,benchmark,2026-01-27T00:00:00+00:00,9897.37195580306,-0.01026280441969396
benchmark_btc_buy_hold,benchmark,2026-01-27T01:00:00+00:00,9920.80802920771,-0.007919197079228946
benchmark_btc_buy_hold,benchmark,2026-01-27T02:00:00+00:00,9951.48105453368,-0.00485189454663193
benchmark_btc_buy_hold,benchmark,2026-01-27T03:00:00+00:00,9946.014131100856,-0.0053985868899144585
benchmark_btc_buy_hold,benchmark,2026-01-27T04:00:00+00:00,9923.79915329903,-0.007620084670096894
benchmark_btc_buy_hold,benchmark,2026-01-27T05:00:00+00:00,9909.907790477919,-0.00900922095220813
benchmark_btc_buy_hold,benchmark,2026-01-27T06:00:00+00:00,9894.235196456357,-0.010576480354364315
benchmark_btc_buy_hold,benchmark,2026-01-27T07:00:00+00:00,9894.69450764641,-0.0105305492353589
benchmark_btc_buy_hold,benchmark,2026-01-27T08:00:00+00:00,9878.047277684982,-0.012195272231501852
benchmark_btc_buy_hold,benchmark,2026-01-27T09:00:00+00:00,9846.70208964186,-0.015329791035814
benchmark_btc_buy_hold,benchmark,2026-01-27T10:00:00+00:00,9828.508885430985,-0.017149111456901456
benchmark_btc_buy_hold,benchmark,2026-01-27T11:00:00+00:00,9858.778613126666,-0.014122138687333474
benchmark_btc_buy_hold,benchmark,2026-01-27T12:00:00+00:00,9856.739719551308,-0.014326028044869266
benchmark_btc_buy_hold,benchmark,2026-01-27T13:00:00+00:00,9855.921921578774,-0.014407807842122589
benchmark_btc_buy_hold,benchmark,2026-01-27T14:00:00+00:00,9828.71053424613,-0.017128946575387105
benchmark_btc_buy_hold,benchmark,2026-01-27T15:00:00+00:00,9863.203684347905,-0.01367963156520946
benchmark_btc_buy_hold,benchmark,2026-01-27T16:00:00+00:00,9929.971847584862,-0.0070028152415138045
benchmark_btc_buy_hold,benchmark,2026-01-27T17:00:00+00:00,9808.792112394567,-0.01912078876054324
benchmark_btc_buy_hold,benchmark,2026-01-27T18:00:00+00:00,9890.76235575108,-0.010923764424892068
benchmark_btc_buy_hold,benchmark,2026-01-27T19:00:00+00:00,9904.74334026781,-0.00952566597321891
benchmark_btc_buy_hold,benchmark,2026-01-27T20:00:00+00:00,10015.526958766177,0.0015526958766176602
benchmark_btc_buy_hold,benchmark,2026-01-27T21:00:00+00:00,9979.543847974717,-0.002045615202528328
benchmark_btc_buy_hold,benchmark,2026-01-27T22:00:00+00:00,9998.028322696358,-0.00019716773036415614
benchmark_btc_buy_hold,benchmark,2026-01-27T23:00:00+00:00,9998.655674565698,-0.00013443254343015187
benchmark_btc_buy_hold,benchmark,2026-01-28T00:00:00+00:00,10023.514492388316,0.002351449238831682
benchmark_btc_buy_hold,benchmark,2026-01-28T01:00:00+00:00,10015.00043130441,0.0015000431304410533
benchmark_btc_buy_hold,benchmark,2026-01-28T02:00:00+00:00,10002.688650868602,0.00026886508686030375
benchmark_btc_buy_hold,benchmark,2026-01-28T03:00:00+00:00,9983.778473092765,-0.0016221526907235218
benchmark_btc_buy_hold,benchmark,2026-01-28T04:00:00+00:00,9968.139487207063,-0.0031860512792937223
benchmark_btc_buy_hold,benchmark,2026-01-28T05:00:00+00:00,9948.019416540355,-0.005198058345964429
benchmark_btc_buy_hold,benchmark,2026-01-28T06:00:00+00:00,10006.65441089979,0.0006654410899789021
benchmark_btc_buy_hold,benchmark,2026-01-28T07:00:00+00:00,9984.943555135827,-0.0015056444864172125
benchmark_btc_buy_hold,benchmark,2026-01-28T08:00:00+00:00,9962.01160376904,-0.0037988396230959065
benchmark_btc_buy_hold,benchmark,2026-01-28T09:00:00+00:00,10025.407750708291,0.00254077507082906
benchmark_btc_buy_hold,benchmark,2026-01-28T10:00:00+00:00,10041.942953550195,0.004194295355019584
benchmark_btc_buy_hold,benchmark,2026-01-28T11:00:00+00:00,10089.800939011315,0.008980093901131525
benchmark_btc_buy_hold,benchmark,2026-01-28T12:00:00+00:00,10081.869418948938,0.008186941894893884
benchmark_btc_buy_hold,benchmark,2026-01-28T13:00:00+00:00,10111.836673421902,0.011183667342190118
benchmark_btc_buy_hold,benchmark,2026-01-28T14:00:00+00:00,10039.635194887978,0.0039635194887979175
benchmark_btc_buy_hold,benchmark,2026-01-28T15:00:00+00:00,10024.309884936945,0.002430988493694608
benchmark_btc_buy_hold,benchmark,2026-01-28T16:00:00+00:00,10042.413467452201,0.0042413467452200315
benchmark_btc_buy_hold,benchmark,2026-01-28T17:00:00+00:00,10101.496570289735,0.010149657028973635
benchmark_btc_buy_hold,benchmark,2026-01-28T18:00:00+00:00,10031.356390755072,0.0031356390755072905
benchmark_btc_buy_hold,benchmark,2026-01-28T19:00:00+00:00,10015.123661135887,0.0015123661135887367
benchmark_btc_buy_hold,benchmark,2026-01-28T20:00:00+00:00,9982.927066984375,-0.0017072933015624958
benchmark_btc_buy_hold,benchmark,2026-01-28T21:00:00+00:00,10016.61362182557,0.001661362182556969
benchmark_btc_buy_hold,benchmark,2026-01-28T22:00:00+00:00,10013.353632647391,0.0013353632647390423
benchmark_btc_buy_hold,benchmark,2026-01-28T23:00:00+00:00,10004.133800710475,0.00041338007104751995
benchmark_btc_buy_hold,benchmark,2026-01-29T00:00:00+00:00,9986.478326673321,-0.001352167332667853
benchmark_btc_buy_hold,benchmark,2026-01-29T01:00:00+00:00,9925.950073993912,-0.007404992600608784
benchmark_btc_buy_hold,benchmark,2026-01-29T02:00:00+00:00,9847.699131005633,-0.015230086899436723
benchmark_btc_buy_hold,benchmark,2026-01-29T03:00:00+00:00,9865.220172499357,-0.013477982750064288
benchmark_btc_buy_hold,benchmark,2026-01-29T04:00:00+00:00,9894.011142217307,-0.010598885778269285
benchmark_btc_buy_hold,benchmark,2026-01-29T05:00:00+00:00,9879.33558955952,-0.012066441044048082
benchmark_btc_buy_hold,benchmark,2026-01-29T06:00:00+00:00,9893.899115097782,-0.010610088490221825
benchmark_btc_buy_hold,benchmark,2026-01-29T07:00:00+00:00,9897.932091400686,-0.01020679085993148
benchmark_btc_buy_hold,benchmark,2026-01-29T08:00:00+00:00,9842.568288931383,-0.015743171106861742
benchmark_btc_buy_hold,benchmark,2026-01-29T09:00:00+00:00,9845.055290984841,-0.0154944709015159
benchmark_btc_buy_hold,benchmark,2026-01-29T10:00:00+00:00,9852.46028358545,-0.014753971641455088
benchmark_btc_buy_hold,benchmark,2026-01-29T11:00:00+00:00,9839.476340432491,-0.016052365956750858
benchmark_btc_buy_hold,benchmark,2026-01-29T12:00:00+00:00,9871.157609834188,-0.0128842390165812
benchmark_btc_buy_hold,benchmark,2026-01-29T13:00:00+00:00,9863.528562994528,-0.013647143700547204
benchmark_btc_buy_hold,benchmark,2026-01-29T14:00:00+00:00,9803.952540831084,-0.019604745916891653
benchmark_btc_buy_hold,benchmark,2026-01-29T15:00:00+00:00,9589.263768973193,-0.0410736231026807
benchmark_btc_buy_hold,benchmark,2026-01-29T16:00:00+00:00,9589.364593380766,-0.041063540661923414
benchmark_btc_buy_hold,benchmark,2026-01-29T17:00:00+00:00,9522.596430143809,-0.04774035698561907
benchmark_btc_buy_hold,benchmark,2026-01-29T18:00:00+00:00,9352.572870840573,-0.06474271291594269
benchmark_btc_buy_hold,benchmark,2026-01-29T19:00:00+00:00,9412.350541819163,-0.05876494581808367
benchmark_btc_buy_hold,benchmark,2026-01-29T20:00:00+00:00,9434.106208430936,-0.05658937915690643
benchmark_btc_buy_hold,benchmark,2026-01-29T21:00:00+00:00,9469.405953793294,-0.0530594046206706
benchmark_btc_buy_hold,benchmark,2026-01-29T22:00:00+00:00,9509.220392072511,-0.04907796079274884
benchmark_btc_buy_hold,benchmark,2026-01-29T23:00:00+00:00,9544.150447940438,-0.04558495520595629
benchmark_btc_buy_hold,benchmark,2026-01-30T00:00:00+00:00,9525.946041017609,-0.04740539589823911
benchmark_btc_buy_hold,benchmark,2026-01-30T01:00:00+00:00,9239.895994022232,-0.07601040059777675
benchmark_btc_buy_hold,benchmark,2026-01-30T02:00:00+00:00,9204.148140181775,-0.07958518598182251
benchmark_btc_buy_hold,benchmark,2026-01-30T03:00:00+00:00,9262.547877590207,-0.0737452122409793
benchmark_btc_buy_hold,benchmark,2026-01-30T04:00:00+00:00,9290.77871171053,-0.07092212882894688
benchmark_btc_buy_hold,benchmark,2026-01-30T05:00:00+00:00,9374.35094287625,-0.06256490571237505
benchmark_btc_buy_hold,benchmark,2026-01-30T06:00:00+00:00,9336.160897830146,-0.06638391021698531
benchmark_btc_buy_hold,benchmark,2026-01-30T07:00:00+00:00,9360.45958005514,-0.06395404199448607
benchmark_btc_buy_hold,benchmark,2026-01-30T08:00:00+00:00,9349.1224355592,-0.06508775644407994
benchmark_btc_buy_hold,benchmark,2026-01-30T09:00:00+00:00,9316.44412479373,-0.06835558752062698
benchmark_btc_buy_hold,benchmark,2026-01-30T10:00:00+00:00,9347.666083005373,-0.06523339169946263
benchmark_btc_buy_hold,benchmark,2026-01-30T11:00:00+00:00,9356.684266127144,-0.06433157338728557
benchmark_btc_buy_hold,benchmark,2026-01-30T12:00:00+00:00,9275.755874982215,-0.07242441250177856
benchmark_btc_buy_hold,benchmark,2026-01-30T13:00:00+00:00,9269.57197798443,-0.07304280220155701
benchmark_btc_buy_hold,benchmark,2026-01-30T14:00:00+00:00,9308.781469818214,-0.06912185301817864
benchmark_btc_buy_hold,benchmark,2026-01-30T15:00:00+00:00,9285.983950994856,-0.07140160490051439
benchmark_btc_buy_hold,benchmark,2026-01-30T16:00:00+00:00,9315.010177663808,-0.06849898223361928
benchmark_btc_buy_hold,benchmark,2026-01-30T17:00:00+00:00,9291.999807313354,-0.07080001926866464
benchmark_btc_buy_hold,benchmark,2026-01-30T18:00:00+00:00,9404.194967517737,-0.05958050324822639
benchmark_btc_buy_hold,benchmark,2026-01-30T19:00:00+00:00,9438.240009141413,-0.056175999085858686
benchmark_btc_buy_hold,benchmark,2026-01-30T20:00:00+00:00,9399.747490872589,-0.060025250912741135
benchmark_btc_buy_hold,benchmark,2026-01-30T21:00:00+00:00,9442.575458667034,-0.05574245413329659
benchmark_btc_buy_hold,benchmark,2026-01-30T22:00:00+00:00,9435.170466066425,-0.056482953393357405
benchmark_btc_buy_hold,benchmark,2026-01-30T23:00:00+00:00,9438.654509483655,-0.05613454905163451
benchmark_btc_buy_hold,benchmark,2026-01-31T00:00:00+00:00,9418.467222545232,-0.05815327774547674
benchmark_btc_buy_hold,benchmark,2026-01-31T01:00:00+00:00,9411.510338422724,-0.05884896615772761
benchmark_btc_buy_hold,benchmark,2026-01-31T02:00:00+00:00,9424.180605641013,-0.05758193943589862
benchmark_btc_buy_hold,benchmark,2026-01-31T03:00:00+00:00,9411.745595373728,-0.058825440462627165
benchmark_btc_buy_hold,benchmark,2026-01-31T04:00:00+00:00,9409.370620439795,-0.05906293795602047
benchmark_btc_buy_hold,benchmark,2026-01-31T05:00:00+00:00,9382.271260226675,-0.061772873977332554
benchmark_btc_buy_hold,benchmark,2026-01-31T06:00:00+00:00,9386.438669073008,-0.06135613309269916
benchmark_btc_buy_hold,benchmark,2026-01-31T07:00:00+00:00,9360.089890560706,-0.06399101094392934
benchmark_btc_buy_hold,benchmark,2026-01-31T08:00:00+00:00,9307.773225742487,-0.06922267742575128
benchmark_btc_buy_hold,benchmark,2026-01-31T09:00:00+00:00,9310.86517424138,-0.06891348257586194
benchmark_btc_buy_hold,benchmark,2026-01-31T10:00:00+00:00,9317.698828532411,-0.06823011714675886
benchmark_btc_buy_hold,benchmark,2026-01-31T11:00:00+00:00,9300.939571451456,-0.06990604285485447
benchmark_btc_buy_hold,benchmark,2026-01-31T12:00:00+00:00,9272.820764450658,-0.07271792355493412
benchmark_btc_buy_hold,benchmark,2026-01-31T13:00:00+00:00,9273.044818689708,-0.07269551813102915
benchmark_btc_buy_hold,benchmark,2026-01-31T14:00:00+00:00,9128.865915860912,-0.0871134084139088
benchmark_btc_buy_hold,benchmark,2026-01-31T15:00:00+00:00,9108.017668917291,-0.08919823310827091
benchmark_btc_buy_hold,benchmark,2026-01-31T16:00:00+00:00,9002.61135215613,-0.0997388647843871
benchmark_btc_buy_hold,benchmark,2026-01-31T17:00:00+00:00,8837.931486454241,-0.11620685135457587
benchmark_btc_buy_hold,benchmark,2026-01-31T18:00:00+00:00,8741.140055184558,-0.12588599448154414
benchmark_btc_buy_hold,benchmark,2026-01-31T19:00:00+00:00,8710.915138336688,-0.12890848616633122
benchmark_btc_buy_hold,benchmark,2026-01-31T20:00:00+00:00,8741.64417722242,-0.12583558227775793
benchmark_btc_buy_hold,benchmark,2026-01-31T21:00:00+00:00,8768.37384794111,-0.123162615205889
benchmark_btc_buy_hold,benchmark,2026-01-31T22:00:00+00:00,8756.667013950737,-0.12433329860492637
benchmark_btc_buy_hold,benchmark,2026-01-31T23:00:00+00:00,8820.007147330225,-0.11799928526697745
benchmark_btc_buy_hold,benchmark,2026-02-01T00:00:00+00:00,8838.51402747577,-0.11614859725242299
benchmark_btc_buy_hold,benchmark,2026-02-01T01:00:00+00:00,8796.447844094098,-0.12035521559059015
benchmark_btc_buy_hold,benchmark,2026-02-01T02:00:00+00:00,8839.174987480968,-0.11608250125190311
benchmark_btc_buy_hold,benchmark,2026-02-01T03:00:00+00:00,8835.02998405854,-0.11649700159414611
benchmark_btc_buy_hold,benchmark,2026-02-01T04:00:00+00:00,8846.669601777197,-0.11533303982228027
benchmark_btc_buy_hold,benchmark,2026-02-01T05:00:00+00:00,8806.608703835023,-0.11933912961649762
benchmark_btc_buy_hold,benchmark,2026-02-01T06:00:00+00:00,8833.035901330994,-0.11669640986690066
benchmark_btc_buy_hold,benchmark,2026-02-01T07:00:00+00:00,8828.218735191414,-0.11717812648085857
benchmark_btc_buy_hold,benchmark,2026-02-01T08:00:00+00:00,8828.073099936031,-0.11719269000639687
benchmark_btc_buy_hold,benchmark,2026-02-01T09:00:00+00:00,8916.753767752098,-0.1083246232247902
benchmark_btc_buy_hold,benchmark,2026-02-01T10:00:00+00:00,8843.129544800204,-0.11568704551997966
benchmark_btc_buy_hold,benchmark,2026-02-01T11:00:00+00:00,8900.543443556815,-0.10994565564431846
benchmark_btc_buy_hold,benchmark,2026-02-01T12:00:00+00:00,8872.503055539684,-0.11274969444603156
benchmark_btc_buy_hold,benchmark,2026-02-01T13:00:00+00:00,8774.087231036889,-0.12259127689631111
benchmark_btc_buy_hold,benchmark,2026-02-01T14:00:00+00:00,8761.99950484013,-0.12380004951598689
benchmark_btc_buy_hold,benchmark,2026-02-01T15:00:00+00:00,8692.408258191143,-0.13075917418088578
benchmark_btc_buy_hold,benchmark,2026-02-01T16:00:00+00:00,8681.575235733066,-0.13184247642669344
benchmark_btc_buy_hold,benchmark,2026-02-01T17:00:00+00:00,8711.049570880117,-0.12889504291198828
benchmark_btc_buy_hold,benchmark,2026-02-01T18:00:00+00:00,8734.474441572815,-0.12655255584271852
benchmark_btc_buy_hold,benchmark,2026-02-01T19:00:00+00:00,8646.0178279958,-0.13539821720042
benchmark_btc_buy_hold,benchmark,2026-02-01T20:00:00+00:00,8638.635240819098,-0.1361364759180902
benchmark_btc_buy_hold,benchmark,2026-02-01T21:00:00+00:00,8575.08225591251,-0.14249177440874905
benchmark_btc_buy_hold,benchmark,2026-02-01T22:00:00+00:00,8655.293673492479,-0.1344706326507521
benchmark_btc_buy_hold,benchmark,2026-02-01T23:00:00+00:00,8623.612404090782,-0.13763875959092187
benchmark_btc_buy_hold,benchmark,2026-02-02T00:00:00+00:00,8702.71475318745,-0.12972852468125495
benchmark_btc_buy_hold,benchmark,2026-02-02T01:00:00+00:00,8685.350549661061,-0.13146494503389383
benchmark_btc_buy_hold,benchmark,2026-02-02T02:00:00+00:00,8570.074643669739,-0.14299253563302605
benchmark_btc_buy_hold,benchmark,2026-02-02T03:00:00+00:00,8548.218152650394,-0.14517818473496058
benchmark_btc_buy_hold,benchmark,2026-02-02T04:00:00+00:00,8501.626073639905,-0.14983739263600948
benchmark_btc_buy_hold,benchmark,2026-02-02T05:00:00+00:00,8457.599415666544,-0.15424005843334565
benchmark_btc_buy_hold,benchmark,2026-02-02T06:00:00+00:00,8573.457862679397,-0.14265421373206022
benchmark_btc_buy_hold,benchmark,2026-02-02T07:00:00+00:00,8587.091563125601,-0.14129084368743994
benchmark_btc_buy_hold,benchmark,2026-02-02T08:00:00+00:00,8611.524677894024,-0.13884753221059765
benchmark_btc_buy_hold,benchmark,2026-02-02T09:00:00+00:00,8705.493025751673,-0.12945069742483262
benchmark_btc_buy_hold,benchmark,2026-02-02T10:00:00+00:00,8682.617087944649,-0.13173829120553515
benchmark_btc_buy_hold,benchmark,2026-02-02T11:00:00+00:00,8711.307233255025,-0.12886927667449743
benchmark_btc_buy_hold,benchmark,2026-02-02T12:00:00+00:00,8736.54694328403,-0.12634530567159707
benchmark_btc_buy_hold,benchmark,2026-02-02T13:00:00+00:00,8763.55668180153,-0.12364433181984691
benchmark_btc_buy_hold,benchmark,2026-02-02T14:00:00+00:00,8720.303010952892,-0.12796969890471077
benchmark_btc_buy_hold,benchmark,2026-02-02T15:00:00+00:00,8832.274116918223,-0.11677258830817772
benchmark_btc_buy_hold,benchmark,2026-02-02T16:00:00+00:00,8809.028489616765,-0.11909715103832352
benchmark_btc_buy_hold,benchmark,2026-02-02T17:00:00+00:00,8848.596468233029,-0.11514035317669713
benchmark_btc_buy_hold,benchmark,2026-02-02T18:00:00+00:00,8801.746726847634,-0.11982532731523665
benchmark_btc_buy_hold,benchmark,2026-02-02T19:00:00+00:00,8776.204543595913,-0.12237954564040865
benchmark_btc_buy_hold,benchmark,2026-02-02T20:00:00+00:00,8737.936079566141,-0.1262063920433859
benchmark_btc_buy_hold,benchmark,2026-02-02T21:00:00+00:00,8797.624128849111,-0.12023758711508892
benchmark_btc_buy_hold,benchmark,2026-02-02T22:00:00+00:00,8827.983478240412,-0.11720165217595879
benchmark_btc_buy_hold,benchmark,2026-02-02T23:00:00+00:00,8808.009042829088,-0.1191990957170912
benchmark_btc_buy_hold,benchmark,2026-02-03T00:00:00+00:00,8858.55567915881,-0.11414443208411906
benchmark_btc_buy_hold,benchmark,2026-02-03T01:00:00+00:00,8852.2597550415,-0.11477402449585006
benchmark_btc_buy_hold,benchmark,2026-02-03T02:00:00+00:00,8737.835255158569,-0.1262164744841432
benchmark_btc_buy_hold,benchmark,2026-02-03T03:00:00+00:00,8821.990027345819,-0.11780099726541815
benchmark_btc_buy_hold,benchmark,2026-02-03T04:00:00+00:00,8828.353167734846,-0.11716468322651541
benchmark_btc_buy_hold,benchmark,2026-02-03T05:00:00+00:00,8765.528359105172,-0.12344716408948275
benchmark_btc_buy_hold,benchmark,2026-02-03T06:00:00+00:00,8804.80506721067,-0.11951949327893308
